film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
zootopia_2016,zootopia_2016_s047,47,INT. CITY HALL - LATER THAT MORNING,slug_line,3763,3806,0.6053,6,6,0
zootopia_2016,zootopia_2016_s048,48,INT. BELLWETHER'S OFFICE - LATER,slug_line,3807,3988,0.6184,33,32,1
zootopia_2016,zootopia_2016_s049,49,EXT. CLIFFSIDE ASYLUM - GOLDEN HOUR,slug_line,3989,4036,0.6316,5,5,0
zootopia_2016,zootopia_2016_s050,50,INT. CLIFFSIDE ASYLUM - LARGE ROOM - MOMENTS LATER,slug_line,4037,4057,0.6447,2,2,0
zootopia_2016,zootopia_2016_s051,51,INT. CLIFFSIDE ASYLUM - MEDICAL WARD - MOMENTS LATER,slug_line,4058,4217,0.6579,28,28,0
zootopia_2016,zootopia_2016_s052,52,INT. BOGO'S OFFICE - DAY,slug_line,4218,4269,0.6711,11,11,0
zootopia_2016,zootopia_2016_s053,53,EXT. ASYLUM - DAY,slug_line,4270,4299,0.6842,5,5,0
zootopia_2016,zootopia_2016_s054,54,INT. ZPD - LOBBY,slug_line,4300,4594,0.6974,53,53,0
zootopia_2016,zootopia_2016_s055,55,INT. NEWS STUDIO - DAY,slug_line,4595,4676,0.7105,14,14,0
zootopia_2016,zootopia_2016_s056,56,INT. ZPD OFFICE - DAY,slug_line,4677,4692,0.7237,3,3,0
zootopia_2016,zootopia_2016_s057,57,INT. ZPD LOBBY - DAY,slug_line,4693,4730,0.7368,6,6,0
zootopia_2016,zootopia_2016_s058,58,INT. BELLWETHER'S OFFICE - DAY,slug_line,4731,4788,0.75,8,8,0
zootopia_2016,zootopia_2016_s059,59,EXT. HOPPS' FARMS VEGETABLE STAND - DAY,slug_line,4789,4973,0.7632,38,38,0
zootopia_2016,zootopia_2016_s060,60,EXT. ZOOTOPIA - SAHARA SQUARE - STREET,slug_line,4974,4987,0.7763,2,2,0
zootopia_2016,zootopia_2016_s061,61,EXT. BRIDGE - LATER,slug_line,4988,5066,0.7895,9,9,0
zootopia_2016,zootopia_2016_s062,62,INT. HOPPS' FAMILY TRUCK - MOMENTS LATER,slug_line,5067,5092,0.8026,5,5,0
