film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
frozen_2013,frozen_2013_s050,50,INT. ELSA'S DUNGEON -- DAY,slug_line,5334,5355,0.8305,1,1,0
frozen_2013,frozen_2013_s051,51,EXT. MOUNTAIN SLOPE -- DAY,slug_line,5356,5414,0.8475,7,7,0
frozen_2013,frozen_2013_s052,52,INT. LIBRARY -- NIGHT,slug_line,5415,5590,0.8644,30,30,0
frozen_2013,frozen_2013_s053,53,INT. CASTLE HALLWAY -- DAY,slug_line,5591,5601,0.8814,1,1,0
frozen_2013,frozen_2013_s054,54,EXT. FJORD -- DAY,slug_line,5602,5606,0.8983,0,0,0
frozen_2013,frozen_2013_s055,55,EXT. CASTLE -- DAY,slug_line,5607,5627,0.9153,2,2,0
frozen_2013,frozen_2013_s056,56,EXT. FJORD -- DAY,slug_line,5628,5911,0.9322,38,37,1
frozen_2013,frozen_2013_s057,57,EXT. ARENDELLE -- DAY,slug_line,5912,5956,0.9492,5,5,0
frozen_2013,frozen_2013_s058,58,EXT. VILLAGE SQUARE -- DAY,slug_line,5957,5973,0.9661,3,3,0
frozen_2013,frozen_2013_s059,59,EXT. ARENDELLE DOCKS -- DAY,slug_line,5974,6056,0.9831,12,12,0
frozen_2013,frozen_2013_s060,60,EXT. CASTLE COURTYARD -- DAY,slug_line,6057,6109,1.0,6,6,0
