film_id,parser_character_id,review_character_id,parser_canonical_name,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,gender,gender_rationale,is_named,is_protagonist,included_in_network,merge_into_character_id,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,review_notes
frozen_2013,frozen_2013_kid_troll,frozen_2013_kid_troll,Kid Troll,Kid Troll,KID TROLL,1,Unknown,,False,False,False,,2,0,2,19,0,19,frozen_2013_s041,762,
frozen_2013,frozen_2013_queen,frozen_2013_queen,Queen,Queen,QUEEN,1,F,,True,False,False,,2,2,0,4,4,0,frozen_2013_s005,28,
frozen_2013,frozen_2013_troll_priest,frozen_2013_troll_priest,Troll Priest,Troll Priest,TROLL PRIEST,1,M,,False,False,False,,2,2,0,13,13,0,frozen_2013_s041,774,
frozen_2013,frozen_2013_aggie,frozen_2013_aggie,Aggie,Aggie,AGGIE,1,F,,True,False,False,,1,1,0,7,7,0,frozen_2013_s013,78,
frozen_2013,frozen_2013_all_trolls,frozen_2013_all_trolls,All Trolls,All Trolls,ALL TROLLS,1,Both,,False,False,False,,1,0,1,27,0,27,frozen_2013_s041,772,collective
frozen_2013,frozen_2013_anna_and_elsa,frozen_2013_anna_and_elsa,Anna And Elsa,Anna And Elsa,ANNA AND ELSA (TOGETHER),1,F,,False,False,False,,1,1,0,1,1,0,frozen_2013_s017,145,combined-speaker label
frozen_2013,frozen_2013_anna_hans,frozen_2013_anna_hans,Anna/Hans,Anna/Hans,ANNA/HANS,1,Both,,False,False,False,,1,1,0,2,2,0,frozen_2013_s019,237,combined-speaker label
frozen_2013,frozen_2013_bowing_townsman,frozen_2013_bowing_townsman,Bowing Townsman,Bowing Townsman,BOWING TOWNSMAN,1,M,,False,False,False,,1,1,0,2,2,0,frozen_2013_s020,271,
frozen_2013,frozen_2013_crowd_wallah,frozen_2013_crowd_wallah,Crowd Wallah,Crowd Wallah,CROWD WALLAH,1,Both,,False,False,False,,1,1,0,3,3,0,frozen_2013_s021,282,"film sound term (background crowd murmur), not a character"
frozen_2013,frozen_2013_dock_master,frozen_2013_dock_master,Dock Master,Dock Master,DOCK MASTER,1,M,,False,False,False,,1,1,0,3,3,0,frozen_2013_s013,70,
frozen_2013,frozen_2013_duke_s_thug,frozen_2013_duke_s_thug,Duke'S Thug,Duke'S Thug,DUKE'S THUG,1,M,,False,False,False,,1,1,0,2,2,0,frozen_2013_s042,796,
frozen_2013,frozen_2013_elsa_king,frozen_2013_elsa_king,Elsa & King,Elsa & King,YOUNG ELSA & KING,1,Both,,False,False,False,,1,1,0,4,4,0,frozen_2013_s012,60,combined-speaker label
frozen_2013,frozen_2013_girl_trolls,frozen_2013_girl_trolls,Girl Trolls,Girl Trolls,GIRL TROLLS,1,F,,False,False,False,,1,1,0,7,7,0,frozen_2013_s041,770,collective
frozen_2013,frozen_2013_irishman,frozen_2013_irishman,Irishman,Irishman,IRISHMAN,1,M,,False,False,False,,1,1,0,18,18,0,frozen_2013_s013,80,
frozen_2013,frozen_2013_kidney_stone_troll,frozen_2013_kidney_stone_troll,Kidney Stone Troll,Kidney Stone Troll,KIDNEY STONE TROLL,1,Unknown,,False,False,False,,1,1,0,5,5,0,frozen_2013_s041,746,
frozen_2013,frozen_2013_mother,frozen_2013_mother,Mother,Mother,MOTHER,1,F,,False,False,False,,1,1,0,10,10,0,frozen_2013_s013,72,
frozen_2013,frozen_2013_mushroom_kid_troll,frozen_2013_mushroom_kid_troll,Mushroom Kid Troll,Mushroom Kid Troll,MUSHROOM KID TROLL,1,Unknown,,False,False,False,,1,1,0,8,8,0,frozen_2013_s041,744,
frozen_2013,frozen_2013_naked_family,frozen_2013_naked_family,Naked Family,Naked Family,NAKED FAMILY,1,Both,,False,False,False,,1,1,0,2,2,0,frozen_2013_s026,346,collective
frozen_2013,frozen_2013_olaf_and_kristoff,frozen_2013_olaf_and_kristoff,Olaf And Kristoff,Olaf And Kristoff,OLAF AND KRISTOFF,1,M,,False,False,False,,1,1,0,1,1,0,frozen_2013_s037,572,combined-speaker label
frozen_2013,frozen_2013_persi,frozen_2013_persi,Persi,Persi,PERSI,1,Unknown,,True,False,False,,1,1,0,9,9,0,frozen_2013_s013,77,
frozen_2013,frozen_2013_pick_me_up_troll,frozen_2013_pick_me_up_troll,Pick Me Up Troll,Pick Me Up Troll,PICK ME UP TROLL,1,Unknown,,False,False,False,,1,1,0,3,3,0,frozen_2013_s041,747,
frozen_2013,frozen_2013_thug,frozen_2013_thug,Thug,Thug,THUG,1,M,,False,False,False,,1,1,0,4,4,0,frozen_2013_s043,799,
frozen_2013,frozen_2013_townswoman,frozen_2013_townswoman,Townswoman,Townswoman,TOWNSWOMAN (O.S.),1,F,,False,False,False,,1,1,0,3,3,0,frozen_2013_s046,814,
frozen_2013,frozen_2013_townswoman_with_baby,frozen_2013_townswoman_with_baby,Townswoman With Baby,Townswoman With Baby,TOWNSWOMAN WITH BABY,1,F,,False,False,False,,1,1,0,6,6,0,frozen_2013_s020,272,
frozen_2013,frozen_2013_troll_one,frozen_2013_troll_one,Troll One,Troll One,TROLL ONE,1,Unknown,,False,False,False,,1,1,0,5,5,0,frozen_2013_s041,740,
frozen_2013,frozen_2013_troll_scout_kid,frozen_2013_troll_scout_kid,Troll Scout Kid,Troll Scout Kid,TROLL SCOUT KID,1,Unknown,,False,False,False,,1,1,0,6,6,0,frozen_2013_s041,745,
frozen_2013,frozen_2013_troll_two,frozen_2013_troll_two,Troll Two,Troll Two,TROLL TWO,1,Unknown,,False,False,False,,1,1,0,9,9,0,frozen_2013_s041,741,
frozen_2013,frozen_2013_various_dignitaries,frozen_2013_various_dignitaries,Various Dignitaries,Various Dignitaries,VARIOUS DIGNITARIES,1,Both,,False,False,False,,1,1,0,4,4,0,frozen_2013_s049,864,collective
