film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
encanto_2021,encanto_2021_s046,46,EXT. CASA MADRIGAL - COURTYARD - NIGHT,slug_line,3150,3302,0.7143,26,26,0
encanto_2021,encanto_2021_s047,47,EXT. CASA MADRIGAL - CONTINUOUS,slug_line,3303,3354,0.7302,9,9,0
encanto_2021,encanto_2021_s048,48,EXT. ENCANTO MOUNTAIN - NIGHT,slug_line,3355,3359,0.746,0,0,0
encanto_2021,encanto_2021_s049,49,EXT. TOWN OF ENCANTO - MORNING,slug_line,3360,3378,0.7619,4,4,0
encanto_2021,encanto_2021_s050,50,EXT. WILDERNESS - SAME TIME,slug_line,3379,3383,0.7778,0,0,0
encanto_2021,encanto_2021_s051,51,EXT. RIVER BANK - SAME TIME,slug_line,3384,3418,0.7937,6,6,0
encanto_2021,encanto_2021_s052,52,EXT. VILLAGE - DAY - PAST,slug_line,3419,3438,0.8095,2,2,0
encanto_2021,encanto_2021_s053,53,INT. A TINY CHURCH - PAST,slug_line,3439,3448,0.8254,1,1,0
encanto_2021,encanto_2021_s054,54,INT. ABUELA AND ABUELO’S HUMBLE APARTMENT - MORNING - PAST,slug_line,3449,3462,0.8413,1,1,0
encanto_2021,encanto_2021_s055,55,INT. ABUELA AND ABUELO’S HUMBLE APARTMENT - NIGHT - PAST,slug_line,3463,3483,0.8571,3,3,0
encanto_2021,encanto_2021_s056,56,INT. ABUELO AND ABUELA’S HOME - EVENING - PAST,slug_line,3484,3495,0.873,1,1,0
encanto_2021,encanto_2021_s057,57,EXT. MOUNTAIN ROAD - NIGHT,slug_line,3496,3506,0.8889,1,1,0
encanto_2021,encanto_2021_s058,58,EXT. RIVER - NIGHT,slug_line,3507,3576,0.9048,3,3,0
encanto_2021,encanto_2021_s059,59,INT. ABUELA ALMA’S BEDROOM - NIGHT - PAST,slug_line,3577,3612,0.9206,4,4,0
encanto_2021,encanto_2021_s060,60,EXT. RIVER BANK - PRESENT DAY,slug_line,3613,3673,0.9365,4,4,0
encanto_2021,encanto_2021_s061,61,EXT. RIVERBANK - MOMENTS LATER,slug_line,3674,3704,0.9524,6,6,0
encanto_2021,encanto_2021_s062,62,EXT. ENCANTO - MORNING,slug_line,3705,3716,0.9683,3,3,0
encanto_2021,encanto_2021_s063,63,EXT. CASA MADRIGAL - RUINS - MOMENTS LATER,slug_line,3717,3972,0.9841,61,53,8
encanto_2021,encanto_2021_s064,64,INT. CASA MADRIGAL - COURTYARD - MOMENTS LATER,slug_line,3973,3994,1.0,2,2,0
