film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
toy_story_1995,toy_story_1995_s043,43,INT. BACKPACK - CONTINUOUS,slug_line,3302,3404,0.433,22,21,1
toy_story_1995,toy_story_1995_s044,44,INT. UPSTAIRS HALL - CONTINUOUS,slug_line,3405,3413,0.4433,1,1,0
toy_story_1995,toy_story_1995_s045,45,INT. SID'S ROOM - CONTINUOUS,slug_line,3414,3575,0.4536,13,13,0
toy_story_1995,toy_story_1995_s046,46,INT. BACKPACK - CONTINUOUS,slug_line,3576,3598,0.4639,3,3,0
toy_story_1995,toy_story_1995_s047,47,EXT. ANDY'S HOUSE - NIGHT,slug_line,3599,3672,0.4742,13,13,0
toy_story_1995,toy_story_1995_s048,48,EXT. SID'S BEDROOM WINDOW - DAY.,slug_line,3673,3680,0.4845,0,0,0
toy_story_1995,toy_story_1995_s049,49,INT. SID'S ROOM - CONTINUOUS,slug_line,3681,3819,0.4948,18,18,0
toy_story_1995,toy_story_1995_s050,50,INT. UPSTAIRS HALLWAY - CONTINUOUS,slug_line,3820,3925,0.5052,11,11,0
toy_story_1995,toy_story_1995_s051,51,INT. SID'S DAD'S DEN - CONTINUOUS,slug_line,3926,4063,0.5155,17,17,0
toy_story_1995,toy_story_1995_s052,52,INT. UPSTAIRS HALLWAY - CONTINUOUS,slug_line,4064,4102,0.5258,4,4,0
toy_story_1995,toy_story_1995_s053,53,INT. SID'S HOUSE/ENTRYWAY - CONTINUOUS,slug_line,4103,4131,0.5361,4,4,0
toy_story_1995,toy_story_1995_s054,54,INT. UPSTAIRS HALLWAY - LATER,slug_line,4132,4161,0.5464,3,3,0
toy_story_1995,toy_story_1995_s055,55,INT. HANNAH'S BEDROOM/UPSTAIRS HALLWAY - CONTINUOUS,slug_line,4162,4288,0.5567,17,17,0
toy_story_1995,toy_story_1995_s056,56,INT. UPSTAIRS HALLWAY - CONTINUOUS,slug_line,4289,4339,0.567,7,7,0
toy_story_1995,toy_story_1995_s057,57,EXT. ANDY'S HOUSE/ANDY'S BEDROOM WINDOW,slug_line,4340,4379,0.5773,8,8,0
toy_story_1995,toy_story_1995_s058,58,EXT. SID'S WINDOW/ANDY'S WINDOW - CONTINUOUS,slug_line,4380,4397,0.5876,4,4,0
toy_story_1995,toy_story_1995_s059,59,INT. ANDY'S ROOM - CONTINUOUS,slug_line,4398,4409,0.5979,3,3,0
toy_story_1995,toy_story_1995_s060,60,INT. SID'S BEDROOM,slug_line,4410,4421,0.6082,1,1,0
toy_story_1995,toy_story_1995_s061,61,EXT. ANDY'S WINDOW/SID'S WINDOW,slug_line,4422,4505,0.6186,17,17,0
toy_story_1995,toy_story_1995_s062,62,INT. SID'S ROOM - CONTINUOUS,slug_line,4506,4527,0.6289,4,4,0
toy_story_1995,toy_story_1995_s063,63,EXT. SID'S WINDOW/ANDY'S WINDOW,slug_line,4528,4647,0.6392,21,21,0
toy_story_1995,toy_story_1995_s064,64,INT. SID'S ROOM - CONTINUOUS,slug_line,4648,4836,0.6495,21,21,0
toy_story_1995,toy_story_1995_s065,65,INT. ANDY'S ROOM - THAT NIGHT.,slug_line,4837,4900,0.6598,11,11,0
toy_story_1995,toy_story_1995_s066,66,EXT. SID'S HOUSE - LATER THAT NIGHT,slug_line,4901,4905,0.6701,0,0,0
toy_story_1995,toy_story_1995_s067,67,INT. SID'S ROOM,slug_line,4906,5216,0.6804,41,41,0
toy_story_1995,toy_story_1995_s068,68,INT. ANDY'S BEDROOM,slug_line,5217,5224,0.6907,0,0,0
toy_story_1995,toy_story_1995_s069,69,EXT. BACKYARD SHED,slug_line,5225,5246,0.701,2,2,0
toy_story_1995,toy_story_1995_s070,70,INT. SID'S ROOM - CONTINUOUS,slug_line,5247,5279,0.7113,3,3,0
toy_story_1995,toy_story_1995_s071,71,INT. HEATING DUCT - CONTINUOUS,slug_line,5280,5284,0.7216,0,0,0
toy_story_1995,toy_story_1995_s072,72,INT. SID'S ROOM,slug_line,5285,5300,0.732,1,1,0
toy_story_1995,toy_story_1995_s073,73,INT. SID'S HOUSE/PORCH ATTIC,slug_line,5301,5308,0.7423,0,0,0
toy_story_1995,toy_story_1995_s074,74,EXT. SID'S HOUSE/FRONT PORCH - CONTINUOUS,slug_line,5309,5317,0.7526,1,1,0
toy_story_1995,toy_story_1995_s075,75,INT. SID'S ROOM,slug_line,5318,5325,0.7629,1,1,0
toy_story_1995,toy_story_1995_s076,76,INT. PORCH ATTIC,slug_line,5326,5331,0.7732,0,0,0
toy_story_1995,toy_story_1995_s077,77,EXT. FRONT PORCH - CONTINUOUS,slug_line,5332,5340,0.7835,0,0,0
toy_story_1995,toy_story_1995_s078,78,INT. SID'S ROOM,slug_line,5341,5366,0.7938,3,3,0
toy_story_1995,toy_story_1995_s079,79,INT. SID'S HOUSE/ENTRY WAY,slug_line,5367,5410,0.8041,5,5,0
toy_story_1995,toy_story_1995_s080,80,INT. KITCHEN - CONTINUOUS,slug_line,5411,5423,0.8144,1,1,0
toy_story_1995,toy_story_1995_s081,81,EXT. SID'S BACKYARD - CONTINUOUS,slug_line,5424,5610,0.8247,23,23,0
toy_story_1995,toy_story_1995_s082,82,INT. SID'S ENTRYWAY,slug_line,5611,5685,0.8351,11,11,0
