film_id,protagonist,n_edges,n_null_samples,homophily_obs_edge,null_mean,null_std,z_score,percentile,p_more_same_gender,p_less_same_gender,protag_samesex_obs,protag_samesex_null,protag_samesex_z,protag_samesex_pct,protag_samesex_p_more,protag_samesex_p_less
toy_story_1995,Woody,24,2000,0.75,0.7551,0.0204,-0.252,0.0,1.0,0.9395,0.8889,0.7346,4.225,99.5,0.0055,1.0
