film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s053,53,EXT. BOUN’S SHIP - LATER- NIGHT,slug_line,2452,2522,0.6842,14,14,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s054,54,EXT. KUMANDRAN RIVER - DAY,slug_line,2523,2567,0.6974,9,9,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s055,55,INT. FANG PALACE - CONTINUOUS,slug_line,2568,2582,0.7105,3,3,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s056,56,EXT. BOUN’S BOAT - DAY,slug_line,2583,2659,0.7237,21,21,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s057,57,EXT. SKY (OVER HEART) - DAY,slug_line,2660,2668,0.7368,2,2,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s058,58,INT. CHAMBER OF THE DRAGON GEM - CONTINUOUS,slug_line,2669,2759,0.75,17,17,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s059,59,EXT. HEART BRIDGE - DAY,slug_line,2760,2806,0.7632,12,12,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s060,60,EXT. FANG COURTYARD OR FIELD - DAY,slug_line,2807,2874,0.7763,16,16,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s061,61,EXT. FANG OUTSKIRTS - DAY,slug_line,2875,2912,0.7895,8,8,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s062,62,INT. NAMAARI’S CHAMBERS - NIGHT,slug_line,2913,2923,0.8026,1,1,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s063,63,INT. SHRIMP BOAT - NIGHT,slug_line,2924,2998,0.8158,19,19,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s064,64,EXT. FANG CLIFFSIDE - NIGHT,slug_line,2999,3093,0.8289,25,25,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s065,65,INT. FANG CITY - THRONE ROOM,slug_line,3094,3096,0.8421,0,0,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s066,66,EXT. FANG CLIFFSIDE - NIGHT,slug_line,3097,3106,0.8553,1,1,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s067,67,EXT. FANG OUTSKIRTS - ESTABLISHING - DAY,slug_line,3107,3115,0.8684,0,0,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s068,68,EXT. FANG CITY - CONTINUOUS,slug_line,3116,3121,0.8816,0,0,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s069,69,EXT. FANG THRONE ROOM - DAY,slug_line,3122,3134,0.8947,2,2,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s070,70,EXT. FANG CITY ENTRANCE - CONTINUOUS,slug_line,3135,3177,0.9079,7,7,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s071,71,INT. FANG CITY - THRONE ROOM - CONTINUOUS,slug_line,3178,3217,0.9211,6,6,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s072,72,EXT. FANG CITY - MOMENTS LATER,slug_line,3218,3365,0.9342,25,25,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s073,73,EXT. KUMANDRA (VARIOUS LOCATIONS) - DAY,slug_line,3366,3368,0.9474,0,0,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s074,74,EXT. FANG CITY - THRONE ROOM STEPS - CONTINUOUS,slug_line,3369,3371,0.9605,0,0,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s075,75,EXT. FANG COURTYARD - CONTINUOUS,slug_line,3372,3379,0.9737,1,1,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s076,76,EXT. RIVER - NIGHT,slug_line,3380,3429,0.9868,10,10,0
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_s077,77,EXT. HEART BRIDGE - DAY,slug_line,3430,3469,1.0,6,6,0
