film_id,character_id,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,notes
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_on_the_gem,On The Gem,On the GEM,1,1,1,0,8,8,0,raya_and_the_last_dragon_2021_s072,707,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_on_the_otherside_of_the_gate,On The Otherside Of The Gate.,ON THE OTHERSIDE OF THE GATE.,1,1,1,0,7,7,0,raya_and_the_last_dragon_2021_s051,505,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_second,Second,Second,1,1,1,0,42,42,0,raya_and_the_last_dragon_2021_s007,46,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_123_rite_of_passage,Seq 123 - Rite Of Passage,SEQ 123 - RITE OF PASSAGE,1,1,1,0,24,24,0,raya_and_the_last_dragon_2021_s004,22,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_110_prologue,Seq. 110 - Prologue,SEQ. 110 - PROLOGUE,1,1,1,0,28,28,0,raya_and_the_last_dragon_2021_s001,2,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_132_dragon_nerds,Seq. 132 - Dragon Nerds,SEQ. 132 - DRAGON NERDS,1,1,1,0,24,24,0,raya_and_the_last_dragon_2021_s009,80,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_215_around_the_riverbend,Seq. 215 - Around The Riverbend,SEQ. 215 - AROUND THE RIVERBEND,1,1,1,0,24,24,0,raya_and_the_last_dragon_2021_s016,144,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_217_enter_the_dragon,Seq. 217 - Enter The Dragon,SEQ. 217 - ENTER THE DRAGON,1,1,1,0,39,39,0,raya_and_the_last_dragon_2021_s018,147,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_227_getting_to_know_you,Seq. 227 - Getting To Know You,SEQ. 227 - GETTING TO KNOW YOU,1,1,1,0,24,24,0,raya_and_the_last_dragon_2021_s027,291,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_335_running_on_raindrops,Seq. 335 - Running On Raindrops,SEQ. 335 - RUNNING ON RAINDROPS,1,1,1,0,94,94,0,raya_and_the_last_dragon_2021_s053,532,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_420_shot_through_the_heart,Seq. 420 - Shot Through The Heart,SEQ. 420 - SHOT THROUGH THE HEART,1,1,1,0,24,24,0,raya_and_the_last_dragon_2021_s063,643,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_470_we_are_kumandra,Seq. 470 - We Are Kumandra,SEQ. 470 - WE ARE KUMANDRA,1,1,1,0,16,16,0,raya_and_the_last_dragon_2021_s072,690,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_480_rebirth,Seq. 480 - Rebirth,SEQ. 480 - REBIRTH,1,1,1,0,141,141,0,raya_and_the_last_dragon_2021_s072,708,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_seq_500_the_new_world,Seq. 500 - The New World,SEQ. 500 - THE NEW WORLD,1,1,1,0,42,42,0,raya_and_the_last_dragon_2021_s076,720,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_sound_fx,Sound Fx,SOUND FX,1,1,1,0,7,7,0,raya_and_the_last_dragon_2021_s064,650,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_the_dragon_gem,The Dragon Gem,THE DRAGON GEM,1,1,1,0,50,50,0,raya_and_the_last_dragon_2021_s005,23,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_third,Third,Third,1,1,1,0,45,45,0,raya_and_the_last_dragon_2021_s007,47,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_tuk_tuk,Tuk-Tuk,TUK-TUK,1,1,1,0,1,1,0,raya_and_the_last_dragon_2021_s017,146,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_various_shots_of_the_lively_night_market,Various Shots Of The Lively Night Market,Various shots of the lively night market,1,1,1,0,48,48,0,raya_and_the_last_dragon_2021_s036,343,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_wahn,Wahn,WAHN,1,1,1,0,33,33,0,raya_and_the_last_dragon_2021_s021,201,
