film_id,parser_character_id,review_character_id,parser_canonical_name,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,gender,gender_rationale,is_named,is_protagonist,included_in_network,merge_into_character_id,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,review_notes
beautyandthebeast_1991,beautyandthebeast_1991_maitre_d,beautyandthebeast_1991_maitre_d,Maitre 'D,Maitre 'D,MAITRE 'D,1,M,,0,0,0,,1,1,0,36,36,0,beautyandthebeast_1991_s121,762,
beautyandthebeast_1991,beautyandthebeast_1991_man_in_a_cart,beautyandthebeast_1991_man_in_a_cart,Man In A Cart,Man In A Cart,MAN IN A CART,1,M,,0,0,0,,1,1,0,7,7,0,beautyandthebeast_1991_s002,17,
beautyandthebeast_1991,beautyandthebeast_1991_matronly_woman,beautyandthebeast_1991_matronly_woman,Matronly Woman,Matronly Woman,MATRONLY WOMAN,1,F,,0,0,0,,1,1,0,4,4,0,beautyandthebeast_1991_s005,60,
beautyandthebeast_1991,beautyandthebeast_1991_neighbor,beautyandthebeast_1991_neighbor,Neighbor,Neighbor,NEIGHBOR,1,M,,0,0,0,,1,1,0,3,3,0,beautyandthebeast_1991_s092,649,
beautyandthebeast_1991,beautyandthebeast_1991_neighbor_s_wife,beautyandthebeast_1991_neighbor_s_wife,Neighbor'S Wife,Neighbor'S Wife,NEIGHBOR'S WIFE,1,F,,0,0,0,,1,1,0,4,4,0,beautyandthebeast_1991_s092,650,
beautyandthebeast_1991,beautyandthebeast_1991_shopkeeper,beautyandthebeast_1991_shopkeeper,Shopkeeper,Shopkeeper,SHOPKEEPER,1,M,,0,0,0,,1,1,0,2,2,0,beautyandthebeast_1991_s038,384,
beautyandthebeast_1991,beautyandthebeast_1991_silly_girls,beautyandthebeast_1991_silly_girls,Silly Girls,Silly Girls,SILLY GIRLS,1,F,,0,0,0,,1,0,1,27,0,27,beautyandthebeast_1991_s005,56,
beautyandthebeast_1991,beautyandthebeast_1991_tavern_owner,beautyandthebeast_1991_tavern_owner,Tavern Owner,Tavern Owner,TAVERN OWNER,1,M,,0,0,0,,1,1,0,5,5,0,beautyandthebeast_1991_s088,623,
beautyandthebeast_1991,beautyandthebeast_1991_townsfolk,beautyandthebeast_1991_townsfolk,Townsfolk,Townsfolk,TOWNSFOLK,1,Both,,0,0,0,,1,1,0,15,15,0,beautyandthebeast_1991_s005,74,
beautyandthebeast_1991,beautyandthebeast_1991_townsfolk_merchants,beautyandthebeast_1991_townsfolk_merchants,Townsfolk & Merchants,Townsfolk & Merchants,TOWNSFOLK & MERCHANTS,1,Both,,0,0,0,,1,1,0,21,21,0,beautyandthebeast_1991_s005,71,
beautyandthebeast_1991,beautyandthebeast_1991_townsperson,beautyandthebeast_1991_townsperson,Townsperson,Townsperson,TOWNSPERSON,1,M,,0,0,0,,1,1,0,20,20,0,beautyandthebeast_1991_s007,92,
beautyandthebeast_1991,beautyandthebeast_1991_townsperson_s_friend,beautyandthebeast_1991_townsperson_s_friend,Townsperson'S Friend,Townsperson'S Friend,TOWNSPERSON'S FRIEND,1,M,,0,0,0,,1,1,0,26,26,0,beautyandthebeast_1991_s007,95,
beautyandthebeast_1991,beautyandthebeast_1991_townsperson_s_wife,beautyandthebeast_1991_townsperson_s_wife,Townsperson'S Wife,Townsperson'S Wife,TOWNSPERSON'S WIFE,1,F,,0,0,0,,1,1,0,6,6,0,beautyandthebeast_1991_s007,94,
beautyandthebeast_1991,beautyandthebeast_1991_villager,beautyandthebeast_1991_villager,Villager,Villager,VILLAGER,1,M,,0,0,0,,1,1,0,19,19,0,beautyandthebeast_1991_s090,642,
