film_id,character_id,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,notes
cars2,cars2_mater,Mater,MATER | MATER (CONT'D),2,277,276,1,2846,2823,23,cars2_s003,28,
cars2,cars2_mcqueen,Mcqueen,MCQUEEN,1,147,147,0,1324,1324,0,cars2_s004,48,
cars2,cars2_finn,Finn,FINN,1,120,120,0,926,926,0,cars2_s001,2,
cars2,cars2_holley,Holley,HOLLEY,1,112,112,0,840,840,0,cars2_s015,175,
cars2,cars2_francesco,Francesco,FRANCESCO | FRANCESCO (CONT'D),2,32,31,1,352,344,8,cars2_s014,145,
cars2,cars2_professor_zundapp,Professor Zundapp,PROFESSOR ZUNDAPP,1,30,30,0,301,301,0,cars2_s002,11,
cars2,cars2_grem,Grem,GREM,1,27,27,0,168,168,0,cars2_s002,20,
cars2,cars2_acer,Acer,ACER,1,24,24,0,165,165,0,cars2_s002,21,
cars2,cars2_miles_axlerod,Miles Axlerod,MILES AXLEROD,1,22,22,0,244,244,0,cars2_s015,174,
cars2,cars2_mater_s_computer,Mater'S Computer,MATER'S COMPUTER,1,15,15,0,38,38,0,cars2_s042,551,
cars2,cars2_luigi,Luigi,LUIGI,1,14,14,0,131,131,0,cars2_s004,42,
cars2,cars2_sally,Sally,SALLY,1,14,14,0,123,123,0,cars2_s012,89,
cars2,cars2_uncle_topolino,Uncle Topolino,UNCLE TOPOLINO,1,13,13,0,162,162,0,cars2_s040,524,
cars2,cars2_engine_voice,Engine Voice,ENGINE VOICE,1,12,12,0,142,142,0,cars2_s053,638,
cars2,cars2_tomber,Tomber,TOMBER,1,12,12,0,126,126,0,cars2_s035,467,
cars2,cars2_otis,Otis,OTIS,1,10,10,0,91,91,0,cars2_s003,30,
cars2,cars2_rod_redline,Rod Redline,ROD REDLINE,1,9,9,0,90,90,0,cars2_s016,224,
cars2,cars2_vladimir_trunkov,Vladimir Trunkov,VLADIMIR TRUNKOV,1,9,9,0,60,60,0,cars2_s051,626,
cars2,cars2_sarge,Sarge,SARGE,1,8,8,0,129,129,0,cars2_s004,45,
cars2,cars2_fillmore,Fillmore,FILLMORE,1,7,7,0,65,65,0,cars2_s004,44,
cars2,cars2_flo,Flo,FLO,1,7,7,0,63,63,0,cars2_s004,43,
cars2,cars2_alexander_hugo,Alexander Hugo,ALEXANDER HUGO,1,6,6,0,58,58,0,cars2_s046,599,
cars2,cars2_brent_mustangburger,Brent Mustangburger,BRENT MUSTANGBURGER,1,6,6,0,108,108,0,cars2_s025,299,
cars2,cars2_crabby,Crabby,CRABBY,1,6,6,0,80,80,0,cars2_s001,1,
cars2,cars2_tubbs_pacer,Tubbs Pacer,TUBBS PACER,1,6,6,0,32,32,0,cars2_s051,627,
cars2,cars2_press_liaison,Press Liaison,PRESS LIAISON,1,5,5,0,33,33,0,cars2_s072,699,
cars2,cars2_victor_hugo,Victor Hugo,VICTOR HUGO,1,5,5,0,27,27,0,cars2_s047,614,
cars2,cars2_combat_ship,Combat Ship,COMBAT SHIP,1,4,4,0,21,21,0,cars2_s001,6,
cars2,cars2_darrell_cartrip,Darrell Cartrip,DARRELL CARTRIP,1,4,4,0,64,64,0,cars2_s027,355,
cars2,cars2_lewis_hamilton,Lewis Hamilton,LEWIS HAMILTON,1,4,4,0,29,29,0,cars2_s014,131,
cars2,cars2_queen,Queen,QUEEN,1,4,4,0,24,24,0,cars2_s103,902,
cars2,cars2_ramone,Ramone,RAMONE,1,4,4,0,33,33,0,cars2_s005,52,
cars2,cars2_siddeley,Siddeley,SIDDELEY,1,4,4,0,11,11,0,cars2_s029,397,
cars2,cars2_guido,Guido,GUIDO,1,3,3,0,8,8,0,cars2_s012,100,
cars2,cars2_jeff_gorvette,Jeff Gorvette,JEFF GORVETTE,1,3,3,0,17,17,0,cars2_s014,134,
