film_id,parser_character_id,review_character_id,parser_canonical_name,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,gender,gender_rationale,is_named,is_protagonist,included_in_network,merge_into_character_id,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,review_notes
cars2,cars2_mama_topolino,cars2_mama_topolino,Mama Topolino,Mama Topolino,MAMA TOPOLINO,1,F,,True,False,False,,2,2,0,10,10,0,cars2_s040,543,
cars2,cars2_minny,cars2_minny,Minny,Minny,MINNY,1,F,,True,False,False,,2,2,0,8,8,0,cars2_s108,952,
cars2,cars2_queen_s_guards,cars2_queen_s_guards,Queen'S Guards,Queen'S Guards,QUEEN'S GUARDS,1,M,,False,False,False,,2,2,0,22,22,0,cars2_s103,905,
cars2,cars2_security_car,cars2_security_car,Security Car,Security Car,SECURITY CAR,1,M,,False,False,False,,2,2,0,8,8,0,cars2_s028,369,
cars2,cars2_sushi_chef,cars2_sushi_chef,Sushi Chef,Sushi Chef,SUSHI CHEF,1,M,,False,False,False,,2,2,0,5,5,0,cars2_s015,197,
cars2,cars2_voice,cars2_voice,Voice,Voice,VOICE,1,Unknown,,False,False,False,,2,2,0,8,8,0,cars2_s015,173,
cars2,cars2_another_hugo,cars2_another_hugo,Another Hugo,Another Hugo,ANOTHER HUGO,1,M,,False,False,False,,1,1,0,15,15,0,cars2_s046,602,
cars2,cars2_british_corporal,cars2_british_corporal,British Corporal,British Corporal,BRITISH CORPORAL,1,M,,False,False,False,,1,1,0,6,6,0,cars2_s102,883,
cars2,cars2_david_hobbscap,cars2_david_hobbscap,David Hobbscap,David Hobbscap,DAVID HOBBSCAP,1,M,,True,False,False,,1,1,0,23,23,0,cars2_s025,300,
cars2,cars2_everyone,cars2_everyone,Everyone,Everyone,EVERYONE,1,Both,,False,False,False,,1,1,0,13,13,0,cars2_s089,818,
cars2,cars2_guard,cars2_guard,Guard,Guard,GUARD,1,M,,False,False,False,,1,1,0,3,3,0,cars2_s103,933,
cars2,cars2_italian_motorboat,cars2_italian_motorboat,Italian Motorboat,Italian Motorboat,ITALIAN MOTORBOAT,1,M,,False,False,False,,1,1,0,1,1,0,cars2_s071,694,
cars2,cars2_lemonheads,cars2_lemonheads,Lemonheads,Lemonheads,LEMONHEADS,1,M,,False,False,False,,1,1,0,40,40,0,cars2_s071,680,
cars2,cars2_lord_steward,cars2_lord_steward,Lord Steward,Lord Steward,LORD STEWARD,1,M,,False,False,False,,1,1,0,20,20,0,cars2_s106,946,
cars2,cars2_merchants,cars2_merchants,Merchants,Merchants,MERCHANTS,1,Both,,False,False,False,,1,1,0,11,11,0,cars2_s034,455,
cars2,cars2_press,cars2_press,Press,Press,PRESS,1,Both,,False,False,False,,1,1,0,12,12,0,cars2_s027,362,
cars2,cars2_prince_wheeliam,cars2_prince_wheeliam,Prince Wheeliam,Prince Wheeliam,PRINCE WHEELIAM,1,M,,True,False,False,,1,1,0,10,10,0,cars2_s103,927,
cars2,cars2_queen_s_guard,cars2_queen_s_guard,Queen'S Guard,Queen'S Guard,QUEEN'S GUARD,1,M,,False,False,False,,1,1,0,4,4,0,cars2_s103,903,
cars2,cars2_stephenson,cars2_stephenson,Stephenson,Stephenson,STEPHENSON,1,M,,True,False,False,,1,1,0,6,6,0,cars2_s041,545,
