film_id,protagonist,betweenness,degree_centrality,in_degree,out_degree,n_alters,alter_edges,ego_density,homophily_obs,homophily_expected,homophily_excess,keystone_rung1,keystone_rung1_gender,keystone_rung2,keystone_rung2_gender,keystone_rung3,keystone_rung3_gender,keystone_changes_at_rung2,keystone_changes_at_rung3,keystone_removed,keystone_gender,keystone_betweenness,components_after_removal,largest_component_size,n_isolated_after_removal,lead_gender,n_samegender_alters
cars2,Mater,0.3605,0.85,9,8,11,12,0.1091,0.6911,0.7386,-0.0475,Mcqueen,M,Mcqueen,M,Mcqueen,M,0,0,Mcqueen,M,0.2316,5,15,3,M,10
