film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
onward_2020,onward_2020_s045,45,EXT. MANTICORE’S TAVERN - NIGHT,slug_line,2443,2446,0.3826,0,0,0
onward_2020,onward_2020_s046,46,INT. VAN - NIGHT,slug_line,2447,2564,0.3913,25,25,0
onward_2020,onward_2020_s047,47,EXT. FREEWAY - NIGHT,slug_line,2565,2568,0.4,0,0,0
onward_2020,onward_2020_s048,48,INT. LAUREL’S CAR - NIGHT,slug_line,2569,2582,0.4087,2,2,0
onward_2020,onward_2020_s049,49,EXT. FRY FORTRESS - NIGHT,slug_line,2583,2598,0.4174,3,3,0
onward_2020,onward_2020_s050,50,INT. LAUREL’S CAR - NIGHT,slug_line,2599,2618,0.4261,4,4,0
onward_2020,onward_2020_s051,51,EXT. MANTICORE’S TAVERN - NIGHT,slug_line,2619,2676,0.4348,11,11,0
onward_2020,onward_2020_s052,52,EXT. TAVERN - MOMENTS LATER,slug_line,2677,2758,0.4435,16,16,0
onward_2020,onward_2020_s053,53,EXT. ROAD - NIGHT,slug_line,2759,2762,0.4522,0,0,0
onward_2020,onward_2020_s054,54,INT. LAUREL’S CAR - NIGHT,slug_line,2763,2776,0.4609,2,2,0
onward_2020,onward_2020_s055,55,EXT. FREEWAY - NIGHT,slug_line,2777,2780,0.4696,0,0,0
onward_2020,onward_2020_s056,56,INT. VAN - NIGHT,slug_line,2781,2834,0.4783,10,10,0
onward_2020,onward_2020_s057,57,INT. VAN - NIGHT,slug_line,2835,2854,0.487,4,4,0
onward_2020,onward_2020_s058,58,EXT. ROADSIDE - NIGHT,slug_line,2855,3122,0.4957,54,54,0
onward_2020,onward_2020_s059,59,EXT. INDUSTRIAL NEIGHBORHOOD - NIGHT,slug_line,3123,3152,0.5043,5,5,0
onward_2020,onward_2020_s060,60,EXT. GAS STATION - NIGHT,slug_line,3153,3182,0.513,5,5,0
onward_2020,onward_2020_s061,61,INT. GAS STATION - NIGHT,slug_line,3183,3288,0.5217,19,19,0
onward_2020,onward_2020_s062,62,EXT. LAUREL'S CAR - NIGHT,slug_line,3289,3292,0.5304,0,0,0
onward_2020,onward_2020_s063,63,INT. LAUREL'S CAR - NIGHT,slug_line,3293,3378,0.5391,17,17,0
onward_2020,onward_2020_s064,64,EXT. GAS STATION - NIGHT,slug_line,3379,3466,0.5478,17,17,0
onward_2020,onward_2020_s065,65,EXT. ROADSIDE - NIGHT,slug_line,3467,3520,0.5565,9,9,0
onward_2020,onward_2020_s066,66,INT. VAN - CONTINUOUS,slug_line,3521,3572,0.5652,9,9,0
onward_2020,onward_2020_s067,67,EXT. EXPRESSWAY/INT. VAN - NIGHT,slug_line,3573,3680,0.5739,21,21,0
onward_2020,onward_2020_s068,68,EXT. EXPRESSWAY - CONTINUOUS,slug_line,3681,3690,0.5826,1,1,0
onward_2020,onward_2020_s069,69,INT. VAN - CONTINUOUS,slug_line,3691,3736,0.5913,8,8,0
onward_2020,onward_2020_s070,70,INT. VAN - NIGHT,slug_line,3737,3768,0.6,5,5,0
onward_2020,onward_2020_s071,71,EXT. ROADWAY - NIGHT,slug_line,3769,3772,0.6087,0,0,0
onward_2020,onward_2020_s072,72,INT. VAN - NIGHT,slug_line,3773,3794,0.6174,4,4,0
onward_2020,onward_2020_s073,73,EXT. FREEWAY SHOULDER - NIGHT,slug_line,3795,3802,0.6261,1,1,0
onward_2020,onward_2020_s074,74,INT. VAN - NIGHT,slug_line,3803,3820,0.6348,3,3,0
onward_2020,onward_2020_s075,75,EXT. FREEWAY SHOULDER - CONTINUOUS,slug_line,3821,4078,0.6435,53,53,0
onward_2020,onward_2020_s076,76,INT. VAN - NIGHT,slug_line,4079,4110,0.6522,5,5,0
onward_2020,onward_2020_s077,77,EXT. REST STOP - NIGHT,slug_line,4111,4276,0.6609,32,32,0
onward_2020,onward_2020_s078,78,EXT. ROAD - NIGHT,slug_line,4277,4282,0.6696,0,0,0
onward_2020,onward_2020_s079,79,EXT. GRECKLIN'S PAWN SHOP - NIGHT,slug_line,4283,4300,0.6783,3,3,0
onward_2020,onward_2020_s080,80,INT. GRECKLIN’S PAWN SHOP - NIGHT,slug_line,4301,4452,0.687,30,30,0
onward_2020,onward_2020_s081,81,EXT. PAWN SHOP - NIGHT,slug_line,4453,4476,0.6957,4,4,0
onward_2020,onward_2020_s082,82,INT. COLT’S CAR - NIGHT,slug_line,4477,4484,0.7043,1,1,0
onward_2020,onward_2020_s083,83,EXT. COLT’S CAR - NIGHT,slug_line,4485,4488,0.713,0,0,0
onward_2020,onward_2020_s084,84,EXT. ANCIENT TRAIL - DAY,slug_line,4489,4492,0.7217,0,0,0
onward_2020,onward_2020_s085,85,INT. VAN - DAY,slug_line,4493,4536,0.7304,8,8,0
onward_2020,onward_2020_s086,86,EXT. BOTTOMLESS PIT - DAY,slug_line,4537,4794,0.7391,49,49,0
onward_2020,onward_2020_s087,87,EXT. DRAWBRIDGE - DAY,slug_line,4795,4888,0.7478,17,17,0
onward_2020,onward_2020_s088,88,INT. VAN - DAY,slug_line,4889,4902,0.7565,2,2,0
onward_2020,onward_2020_s089,89,EXT. DRAWBRIDGE - DAY,slug_line,4903,4916,0.7652,2,2,0
onward_2020,onward_2020_s090,90,INT. VAN - DAY,slug_line,4917,5048,0.7739,23,23,0
onward_2020,onward_2020_s091,91,EXT. FANTASY WILDERNESS - DAY,slug_line,5049,5052,0.7826,0,0,0
onward_2020,onward_2020_s092,92,EXT. RIVER - DAY,slug_line,5053,5074,0.7913,3,3,0
