film_id,year,protagonist,lead_gender,n_nodes,n_edges,density,reciprocity,avg_path_len,leading_eigenvalue,mean_clustering,homophily_obs,homophily_z,homophily_p,protag_samesex,protag_samesex_z,protag_samesex_p,protag_betweenness,protag_betw_z,protag_betw_p,keystone_rung1,keystone_rung1_gender,keystone_rung2,keystone_rung2_gender,keystone_rung3,keystone_rung3_gender,keystone_changes_at_rung2,keystone_changes_at_rung3,keystone,keystone_gender,keystone_diff_gender,components_after_removal,n_isolated_after_removal
onward_2020,2020,Ian,M,14,41,0.2253,0.9268,2.0549,225.5518,0.3532,0.4146,-0.665,0.8776,0.5,0.971,0.2864,0.641,2.38,0.014,Colt,M,Colt,M,Laurel,F,0,1,Laurel,F,1,1,0
