film_id,character_id,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,notes
monsters_inc_2001,monsters_inc_2001_miscellaneous_monster,Miscellaneous Monster,Miscellaneous Monster,1,1,1,0,3,3,0,monsters_inc_2001_s023,751,
monsters_inc_2001,monsters_inc_2001_monster_kid,Monster Kid,Monster Kid,1,1,1,0,4,4,0,monsters_inc_2001_s003,71,
monsters_inc_2001,monsters_inc_2001_monster_kids,Monster Kids,Monster Kids,1,1,1,0,14,14,0,monsters_inc_2001_s003,70,
monsters_inc_2001,monsters_inc_2001_monsters,Monsters,Monsters,1,1,1,0,3,3,0,monsters_inc_2001_s002,47,
monsters_inc_2001,monsters_inc_2001_multiple_day_care_kids,Multiple Day-Care Kids,Multiple day-care kids,1,1,1,0,2,2,0,monsters_inc_2001_s018,573,
monsters_inc_2001,monsters_inc_2001_needleman_and_smitty,Needleman And Smitty,Needleman and Smitty,1,1,1,0,1,1,0,monsters_inc_2001_s007,204,
monsters_inc_2001,monsters_inc_2001_newscaster,Newscaster,Newscaster,1,1,1,0,20,20,0,monsters_inc_2001_s011,340,
monsters_inc_2001,monsters_inc_2001_pupils_and_bile,Pupils And Bile,Pupils and Bile,1,1,1,0,1,1,0,monsters_inc_2001_s001,9,
monsters_inc_2001,monsters_inc_2001_random_assistant,Random Assistant,Random Assistant,1,1,1,0,4,4,0,monsters_inc_2001_s016,505,
monsters_inc_2001,monsters_inc_2001_redneck_mama,Redneck Mama,Redneck mama,1,1,1,0,7,7,0,monsters_inc_2001_s024,872,
monsters_inc_2001,monsters_inc_2001_ricky,Ricky,Ricky,1,1,1,0,2,2,0,monsters_inc_2001_s004,90,
monsters_inc_2001,monsters_inc_2001_scientist,Scientist,Scientist,1,1,1,0,12,12,0,monsters_inc_2001_s011,345,
monsters_inc_2001,monsters_inc_2001_sneezing_monster,Sneezing Monster,Sneezing Monster,1,1,1,0,2,2,0,monsters_inc_2001_s003,76,
monsters_inc_2001,monsters_inc_2001_sushi_chef,Sushi Chef,Sushi Chef,1,1,1,0,8,8,0,monsters_inc_2001_s010,326,
monsters_inc_2001,monsters_inc_2001_sushi_chefs,Sushi Chefs,Sushi Chefs,1,1,1,0,4,4,0,monsters_inc_2001_s010,298,
monsters_inc_2001,monsters_inc_2001_tiny_monster_husband,Tiny Monster Husband,Tiny Monster Husband,1,1,1,0,3,3,0,monsters_inc_2001_s003,57,
monsters_inc_2001,monsters_inc_2001_tiny_monster_wife,Tiny Monster Wife,Tiny Monster Wife,1,1,1,0,5,5,0,monsters_inc_2001_s003,56,
monsters_inc_2001,monsters_inc_2001_tongue_monster_kid,Tongue Monster Kid,Tongue Monster Kid,1,1,1,0,4,4,0,monsters_inc_2001_s003,74,
monsters_inc_2001,monsters_inc_2001_waiter,Waiter,Waiter,1,1,1,0,3,3,0,monsters_inc_2001_s010,317,
monsters_inc_2001,monsters_inc_2001_waiters,Waiters,Waiters,1,1,1,0,4,4,0,monsters_inc_2001_s010,283,
