film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
toy_story_3_2010,toy_story_3_2010_s041,41,INT. BONNIE’S BEDROOM - NIGHT,slug_line,2063,2106,0.3053,13,13,0
toy_story_3_2010,toy_story_3_2010_s042,42,INT. STORAGE CLOSET - NIGHT,slug_line,2107,2219,0.313,28,28,0
toy_story_3_2010,toy_story_3_2010_s043,43,INT. CATERPILLAR ROOM - NIGHT,slug_line,2220,2230,0.3206,3,3,0
toy_story_3_2010,toy_story_3_2010_s044,44,INT. HALLWAY - NIGHT,slug_line,2231,2233,0.3282,0,0,0
toy_story_3_2010,toy_story_3_2010_s045,45,INT. CATERPILLAR ROOM - NIGHT,slug_line,2234,2253,0.3359,5,5,0
toy_story_3_2010,toy_story_3_2010_s046,46,INT. ANDY’S ROOM - NIGHT - POV,slug_line,2254,2273,0.3435,4,4,0
toy_story_3_2010,toy_story_3_2010_s047,47,INT. CATERPILLAR ROOM - NIGHT,slug_line,2274,2455,0.3511,53,53,0
toy_story_3_2010,toy_story_3_2010_s048,48,EXT. PLAYGROUND - NIGHT,slug_line,2456,2464,0.3588,1,1,0
toy_story_3_2010,toy_story_3_2010_s049,49,INT. CATERPILLAR ROOM - NIGHT,slug_line,2465,2506,0.3664,7,7,0
toy_story_3_2010,toy_story_3_2010_s050,50,INT. KITCHEN - NIGHT,slug_line,2507,2574,0.374,17,17,0
toy_story_3_2010,toy_story_3_2010_s051,51,INT. DAISY’S LIVING ROOM - DAY - FLASHBACK,slug_line,2575,2583,0.3817,2,2,0
toy_story_3_2010,toy_story_3_2010_s052,52,INT. DAISY’S HOUSE - DAY - FLASHBACKS,slug_line,2584,2591,0.3893,1,1,0
toy_story_3_2010,toy_story_3_2010_s053,53,EXT. STATION WAGON - DAY - FLASHBACK,slug_line,2592,2596,0.3969,1,1,0
toy_story_3_2010,toy_story_3_2010_s054,54,EXT. REST STOP - DAY - FLASHBACK,slug_line,2597,2624,0.4046,1,1,0
toy_story_3_2010,toy_story_3_2010_s055,55,EXT. DAISY’S HOUSE - DUSK,slug_line,2625,2654,0.4122,5,5,0
toy_story_3_2010,toy_story_3_2010_s056,56,EXT. TRUCK BUMPER - NIGHT,slug_line,2655,2663,0.4198,1,1,0
toy_story_3_2010,toy_story_3_2010_s057,57,"EXT. SUNNYSIDE DAY CARE, FRONT ENTRANCE - NIGHT",slug_line,2664,2674,0.4275,1,1,0
toy_story_3_2010,toy_story_3_2010_s058,58,INT. KITCHEN - DAWN,slug_line,2675,2703,0.4351,8,8,0
toy_story_3_2010,toy_story_3_2010_s059,59,INT. CATERPILLAR ROOM - DAWN,slug_line,2704,2755,0.4427,10,10,0
toy_story_3_2010,toy_story_3_2010_s060,60,INT. BUTTERFLY ROOM - DAY,slug_line,2756,2760,0.4504,0,0,0
toy_story_3_2010,toy_story_3_2010_s061,61,"INT. CEILING CRAWL SPACE, BUTTERFLY ROOM - DAY",slug_line,2761,2764,0.458,0,0,0
toy_story_3_2010,toy_story_3_2010_s062,62,"INT. CEILING CRAWL SPACE, CATERPILLAR ROOM - DAY",slug_line,2765,2766,0.4656,0,0,0
toy_story_3_2010,toy_story_3_2010_s063,63,INT. CATERPILLAR ROOM - DAY,slug_line,2767,2846,0.4733,15,15,0
toy_story_3_2010,toy_story_3_2010_s064,64,INT. OFFICE - NIGHT,slug_line,2847,2854,0.4809,1,1,0
toy_story_3_2010,toy_story_3_2010_s065,65,INT. CATERPILLAR ROOM - NIGHT,slug_line,2855,2859,0.4885,1,1,0
toy_story_3_2010,toy_story_3_2010_s066,66,INT. OFFICE - NIGHT,slug_line,2860,2863,0.4962,0,0,0
toy_story_3_2010,toy_story_3_2010_s067,67,INT. CATERPILLAR ROOM - NIGHT,slug_line,2864,2867,0.5038,0,0,0
toy_story_3_2010,toy_story_3_2010_s068,68,INT. HALLWAY - NIGHT,slug_line,2868,2874,0.5115,1,1,0
toy_story_3_2010,toy_story_3_2010_s069,69,INT. OFFICE - NIGHT,slug_line,2875,2877,0.5191,0,0,0
toy_story_3_2010,toy_story_3_2010_s070,70,INT. HALLWAY - NIGHT,slug_line,2878,2881,0.5267,0,0,0
toy_story_3_2010,toy_story_3_2010_s071,71,EXT. PLAYGROUND - NIGHT,slug_line,2882,2886,0.5344,1,1,0
toy_story_3_2010,toy_story_3_2010_s072,72,INT. OFFICE - NIGHT,slug_line,2887,2888,0.542,0,0,0
toy_story_3_2010,toy_story_3_2010_s073,73,EXT. PLAYGROUND - NIGHT,slug_line,2889,2891,0.5496,0,0,0
toy_story_3_2010,toy_story_3_2010_s074,74,INT. CATERPILLAR ROOM - DAY,slug_line,2892,2900,0.5573,1,1,0
toy_story_3_2010,toy_story_3_2010_s075,75,INT. CATERPILLAR ROOM - DAY,slug_line,2901,2969,0.5649,23,23,0
toy_story_3_2010,toy_story_3_2010_s076,76,INT. CATERPILLAR ROOM - NIGHT,slug_line,2970,2983,0.5725,5,5,0
toy_story_3_2010,toy_story_3_2010_s077,77,"INT. CEILING CRAWL SPACE, CATERPILLAR ROOM - NIGHT",slug_line,2984,2993,0.5802,4,4,0
toy_story_3_2010,toy_story_3_2010_s078,78,INT. CATERPILLAR ROOM - CONTINUOUS,slug_line,2994,3016,0.5878,4,4,0
