film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name
toy_story_3_2010,18,toy_story_3_2010_s002,toy_story_3_2010_s002_u0018,0.0076,WOODY,WOODY,toy_story_3_2010_woody,Woody,"Hold him steady... Woody stands, then leaps from Bullseye into the locomotive.",12,spoken,,,78,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,19,toy_story_3_2010_s002,toy_story_3_2010_s002_u0019,0.0076,JESSIE,JESSIE,toy_story_3_2010_jessie,Jessie,"Woody, hurry! Woody turns a gear, pulls the brake. Train wheels lock. Sparks fly. Woody looks ahead.",17,spoken,,,81,,standalone,F,,TRUE,FALSE,TRUE,Jessie
toy_story_3_2010,20,toy_story_3_2010_s002,toy_story_3_2010_s002_u0020,0.0076,JESSIE,JESSIE,toy_story_3_2010_jessie,Jessie,"No...! From deep in the canyon, a FLASH and RUMBLE. Then, the entire train rises into the sky. Holding it from below is BUZZ LIGHTYEAR.",25,spoken,,,89,,standalone,F,,TRUE,FALSE,TRUE,Jessie
toy_story_3_2010,21,toy_story_3_2010_s002,toy_story_3_2010_s002_u0021,0.0076,BUZZ,BUZZ,toy_story_3_2010_buzz,Buzz,Glad I could catch the train! Woody leans out the front.,11,spoken,,,94,,standalone,M,,TRUE,TRUE,TRUE,Buzz
toy_story_3_2010,22,toy_story_3_2010_s002,toy_story_3_2010_s002_u0022,0.0076,WOODY,WOODY,toy_story_3_2010_woody,Woody,Now let’s catch some criminals!,5,spoken,,,97,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,23,toy_story_3_2010_s002,toy_story_3_2010_s002_u0023,0.0076,BUZZ,BUZZ,toy_story_3_2010_buzz,Buzz,To Infinity... And Beyond!,4,spoken,,,99,,standalone,M,,TRUE,TRUE,TRUE,Buzz
toy_story_3_2010,24,toy_story_3_2010_s003,toy_story_3_2010_s003_u0024,0.0153,ALIENS,ALIENS,toy_story_3_2010_aliens,Aliens,"OooOOOOoooo! Buzz flies out of the sun, firing his laser. The Corvette is sliced in half. The halves fall away. The Outlaws tumble into a heap. Woody and Jessie step up. Buzz lands nearby, laser poised.",36,spoken,,,110,,standalone,Unknown,,FALSE,FALSE,FALSE,Aliens
toy_story_3_2010,25,toy_story_3_2010_s003,toy_story_3_2010_s003_u0025,0.0153,WOODY,WOODY,toy_story_3_2010_woody,Woody,Reach for the sky!,4,spoken,,,116,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,26,toy_story_3_2010_s003,toy_story_3_2010_s003_u0026,0.0153,ONE-EYED BART,ONE-EYED BART,toy_story_3_2010_one_eyed_bart,One-Eyed Bart,"You can’t touch me, Sheriff! I brought my attack dog with a built-in force field! Bart WHISTLES. From above, SLINKY springs down the canyon walls, coils crackling with energy. He circles the gang, bites his tail. An ENERGY BUBBLE forms around them.",42,spoken,,,118,,standalone,M,,TRUE,FALSE,TRUE,One-Eyed Bart
toy_story_3_2010,27,toy_story_3_2010_s003,toy_story_3_2010_s003_u0027,0.0153,WOODY,WOODY,toy_story_3_2010_woody,Woody,"Well, I brought my dinosaur, who eats force-field dogs!",9,spoken,,,126,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,28,toy_story_3_2010_s003,toy_story_3_2010_s003_u0028,0.0153,JESSIE,JESSIE,toy_story_3_2010_jessie,Jessie,"Yo-Dee-Le-Hi-HoooOOOOOOOO! The Earth trembles. Cracks form. The ground bursts open. A giant REX emerges, BELLOWING. He leans toward Bart, lets out a fearsome ROAR. A shadow. Rex stops. An intense HUM. Everyone looks up. An enormous, pig-shaped spaceship hovers above them.",41,spoken,,,129,,standalone,F,,TRUE,FALSE,TRUE,Jessie
toy_story_3_2010,29,toy_story_3_2010_s003,toy_story_3_2010_s003_u0029,0.0153,BUZZ,BUZZ,toy_story_3_2010_buzz,Buzz,Evil Dr. Porkchop!!! We FLY UP to...,7,spoken,,,136,,standalone,M,,TRUE,TRUE,TRUE,Buzz
toy_story_3_2010,30,toy_story_3_2010_s004,toy_story_3_2010_s004_u0030,0.0229,EVIL DR. PORKCHOP,EVIL DR. PORKCHOP,toy_story_3_2010_evil_dr_porkchop,Evil Dr. Porkchop,"That’s Mr. Evil Dr. Porkchop to you! Bart, Betty, Slinky, and the Aliens are suddenly beamed up.",17,spoken,,,141,,standalone,M,,TRUE,FALSE,FALSE,Evil Dr. Porkchop
toy_story_3_2010,32,toy_story_3_2010_s005,toy_story_3_2010_s005_u0032,0.0305,YOUNG ANDY,YOUNG ANDY (AS WOODY),toy_story_3_2010_andy,Andy,Buzz! Shoot your laser at my badge!,7,spoken,,,164,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,33,toy_story_3_2010_s005,toy_story_3_2010_s005_u0033,0.0305,YOUNG ANDY,YOUNG ANDY (AS BUZZ),toy_story_3_2010_andy,Andy,"Woody, no! It’ll kill you!",5,spoken,,,166,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,34,toy_story_3_2010_s005,toy_story_3_2010_s005_u0034,0.0305,YOUNG ANDY,YOUNG ANDY (AS WOODY),toy_story_3_2010_andy,Andy,Just do it!,3,spoken,,,168,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,36,toy_story_3_2010_s005,toy_story_3_2010_s005_u0036,0.0305,YOUNG ANDY,YOUNG ANDY,toy_story_3_2010_andy,Andy,"You’re going to jail, Bart. Camera ZOOMS IN. Andy looks up, stops.",12,spoken,,,183,(as Woody),standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,37,toy_story_3_2010_s005,toy_story_3_2010_s005_u0037,0.0305,YOUNG ANDY,YOUNG ANDY,toy_story_3_2010_andy,Andy,Mom...!?,1,spoken,,,187,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,38,toy_story_3_2010_s005,toy_story_3_2010_s005_u0038,0.0305,MOM,MOM (O.C.),toy_story_3_2010_mom,Mom,"No, no...! Keep playing! Just pretend I’m not here. Suddenly, MOLLY, 2, toddles in, knocking over Tinker Toys.",18,spoken,,,189,,standalone,F,,TRUE,FALSE,TRUE,Mom
toy_story_3_2010,39,toy_story_3_2010_s005,toy_story_3_2010_s005_u0039,0.0305,MOM,MOM (O.C.),toy_story_3_2010_mom,Mom,"Oh, no! Molly...!",3,spoken,,,193,,standalone,F,,TRUE,FALSE,TRUE,Mom
toy_story_3_2010,40,toy_story_3_2010_s005,toy_story_3_2010_s005_u0040,0.0305,YOUNG ANDY,YOUNG ANDY,toy_story_3_2010_andy,Andy,"No, it’s okay, Mom! It’s... A 50- foot baby from outer space! She’s on a rampage! Run for your lives! Andy races around. Chaos, laughing. Buster enters, BARKING. The CAMERA PIVOTS UPSIDE-DOWN, revealing Mom’s face.",35,spoken,,,195,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,41,toy_story_3_2010_s005,toy_story_3_2010_s005_u0041,0.0305,MOM,MOM,toy_story_3_2010_mom,Mom,Does the red light mean it’s going? The TAPE GLITCHES and we JUMP TO...,14,spoken,,,201,,standalone,F,,TRUE,FALSE,TRUE,Mom
toy_story_3_2010,42,toy_story_3_2010_s006,toy_story_3_2010_s006_u0042,0.0382,MOM,MOM (O.C.),toy_story_3_2010_mom,Mom,"Come on, say ‘Happy Birthday’ to Molly...",7,spoken,,,209,,standalone,F,,TRUE,FALSE,TRUE,Mom
toy_story_3_2010,43,toy_story_3_2010_s006,toy_story_3_2010_s006_u0043,0.0382,YOUNG ANDY,YOUNG ANDY,toy_story_3_2010_andy,Andy,Happhy Brffday!,2,spoken,,,212,(mouth full),standalone,M,,TRUE,FALSE,TRUE,Andy
