film_id,parser_character_id,review_character_id,parser_canonical_name,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,gender,gender_rationale,is_named,is_protagonist,included_in_network,merge_into_character_id,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,review_notes
elemental_2023,elemental_2023_alan,elemental_2023_alan,Alan,Alan,ALAN,1,M,,1,0,1,,6,6,0,88,88,0,elemental_2023_s082,621,
elemental_2023,elemental_2023_fern,elemental_2023_fern,Fern,Fern,FERN,1,M,,1,0,1,,5,5,0,85,85,0,elemental_2023_s037,253,
elemental_2023,elemental_2023_wood_immigration_official,elemental_2023_wood_immigration_official,Wood Immigration Official,Wood Immigration Official,WOOD IMMIGRATION OFFICIAL | WOOD IMMIGRATION OFFICIAL (O.S.),2,M,,0,0,1,,5,5,0,85,85,0,elemental_2023_s003,5,
elemental_2023,elemental_2023_customer,elemental_2023_customer,Customer,Customer,CUSTOMER | CUSTOMER (O.S.),2,Both,"context depenent, represent the town.",0,0,1,,5,5,0,73,73,0,elemental_2023_s017,85,
elemental_2023,elemental_2023_earth_pruner,elemental_2023_earth_pruner,Earth Pruner,Earth Pruner,EARTH PRUNER 1 | EARTH PRUNER 2,2,M,,0,0,0,,4,4,0,73,73,0,elemental_2023_s049,419,
elemental_2023,elemental_2023_doorman,elemental_2023_doorman,Doorman,Doorman,DOORMAN,1,M,,0,0,0,,3,3,0,70,70,0,elemental_2023_s080,605,
elemental_2023,elemental_2023_crowd,elemental_2023_crowd,Crowd,Crowd,CROWD,1,Both,,0,0,0,,2,2,0,69,69,0,elemental_2023_s045,357,
elemental_2023,elemental_2023_first_customer,elemental_2023_first_customer,First Customer,First Customer,FIRST CUSTOMER | FIRST CUSTOMER (O.S.),2,F,,0,0,0,,2,2,0,66,66,0,elemental_2023_s011,40,
elemental_2023,elemental_2023_sparkler_customer,elemental_2023_sparkler_customer,Sparkler Customer,Sparkler Customer,SPARKLER CUSTOMER,1,M,,0,0,1,,5,5,0,57,57,0,elemental_2023_s016,67,
elemental_2023,elemental_2023_flarrietta,elemental_2023_flarrietta,Flarrietta,Flarrietta,FLARRIETTA,1,F,,1,0,1,,6,6,0,52,52,0,elemental_2023_s017,94,
elemental_2023,elemental_2023_earth_boat_announcer,elemental_2023_earth_boat_announcer,Earth Boat Announcer,Earth Boat Announcer,EARTH BOAT ANNOUNCER (O.S.),1,M,,0,0,0,,1,1,0,50,50,0,elemental_2023_s002,2,
elemental_2023,elemental_2023_fire_kid,elemental_2023_fire_kid,Fire Kid,Fire Kid,FIRE KID 1,1,F,,0,0,0,,2,2,0,48,48,0,elemental_2023_s014,48,
elemental_2023,elemental_2023_delivery_person,elemental_2023_delivery_person,Delivery Person,Delivery Person,DELIVERY PERSON (O.S.),1,F,,0,0,0,,1,1,0,44,44,0,elemental_2023_s066,503,
elemental_2023,elemental_2023_train_announcer,elemental_2023_train_announcer,Train Announcer,Train Announcer,TRAIN ANNOUNCER (O.S.),1,M,,0,0,0,,1,1,0,43,43,0,elemental_2023_s029,221,
elemental_2023,elemental_2023_firish_customer,elemental_2023_firish_customer,Firish Customer,Firish Customer,FIRISH CUSTOMER,1,F,,0,0,0,,2,2,0,41,41,0,elemental_2023_s066,498,
elemental_2023,elemental_2023_customers,elemental_2023_customers,Customers,Customers,CUSTOMERS,1,Both,"context depenent, represent the town.",0,0,0,,1,1,0,40,40,0,elemental_2023_s027,179,
elemental_2023,elemental_2023_dirt_burger_vendor,elemental_2023_dirt_burger_vendor,Dirt Burger Vendor,Dirt Burger Vendor,DIRT BURGER VENDOR,1,M,,0,0,0,,1,1,0,39,39,0,elemental_2023_s035,236,
elemental_2023,elemental_2023_kettle_customer,elemental_2023_kettle_customer,Kettle Customer,Kettle Customer,KETTLE CUSTOMER,1,F,,0,0,0,,1,1,0,35,35,0,elemental_2023_s027,183,
elemental_2023,elemental_2023_ex_boss,elemental_2023_ex_boss,Ex-Boss,Ex-Boss,EX-BOSS,1,F,,0,0,0,,1,1,0,34,34,0,elemental_2023_s068,511,unclear if alias of Gale — removed merge
elemental_2023,elemental_2023_air_element,elemental_2023_air_element,Air Element,Air Element,AIR ELEMENT,1,Both,,0,0,0,,2,2,0,31,31,0,elemental_2023_s004,14,
elemental_2023,elemental_2023_flarry,elemental_2023_flarry,Flarry,Flarry,FLARRY,1,M,,1,0,0,,4,4,0,30,30,0,elemental_2023_s017,110,
