film_id,protagonist,n_edges,n_null_samples,homophily_obs_edge,null_mean,null_std,z_score,percentile,p_more_same_gender,p_less_same_gender,protag_samesex_obs,protag_samesex_null,protag_samesex_z,protag_samesex_pct,protag_samesex_p_more,protag_samesex_p_less
elemental_2023,Ember,20,2000,0.45,0.4039,0.0499,0.926,46.2,0.5387,1.0,0.4286,0.3906,1.562,71.0,0.2909,1.0
